user_address,currency_tick,available,hold,create_time,modify_time
"11J4H8u8XSwkDFQJEf5gyKGFWqRjs1f3kLm5BYQcftoA74w","DOTA","370094.0000000000000000","0.0000000000000000","2023-12-26 17:37:34","2023-12-26 17:37:34"
"11jLTNwzhohrBVwttJujFxwksbVWVC5iiYJF7u5o4DiXrhb","DOTA","10211515.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2023-12-26 17:37:31"
"11JMScBJTn98146sL36F19vDLm4fbeudTpnwBAd9kRfs89X","DOTA","0.0000000000000000","0.0000000000000000","2023-12-26 17:37:30","2024-01-04 19:29:17"
"11JpNuA1SEMLBnZZkXiptRZ4bLrF16gLSkkftyZV3Y6x1jR","DOTA","1070611.0000000000000000","0.0000000000000000","2023-12-26 17:37:33","2023-12-26 17:37:33"
"11jpQBWPV2gA1mSpJTCgbXLhH9yyJu6TuQYZvTzpA597MmT","DOTA","5483880.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2023-12-26 17:37:31"
"11KKLRDCLybfLRZKsJunU6ac648VCU1ff4w831BKFYY2Cj7","DOTA","0.0000000000000000","0.0000000000000000","2023-12-26 17:37:32","2024-01-16 22:29:22"
"11KLseBAXnzbQbA3PkTRg1tKiwaxfibyvoUQoLNcWuWvvTb","DOTA","537843.0000000000000000","0.0000000000000000","2023-12-26 17:37:34","2023-12-26 17:37:34"
"11kYhsXpKeVcu77npWimY3h4viq2tgdsEaGRCYgHEDEGihe","DOTA","0.0000000000000000","0.0000000000000000","2023-12-26 17:37:33","2024-01-21 13:05:22"
"11kzKfXsw4yB1cS7iWv3hsX1wEoxsBmY7nMFZrJ4mkgqRmd","DOTA","527706.0000000000000000","0.0000000000000000","2023-12-26 17:37:34","2023-12-26 17:37:34"
"11LUALb2sx3TVeAMvQhY1xdZZ6YR9HLBpWoFynxS85ucB6i","DOTA","0.0000000000000000","0.0000000000000000","2023-12-26 17:37:30","2024-01-04 21:02:41"
"11LujkNwrPd3KU2nR3xdXPZpujeyzWA6T5gw5FjvrBnuxYy","DOTA","233909.0000000000000000","0.0000000000000000","2023-12-26 17:37:35","2023-12-26 17:37:35"
"11MJEfW2Y2MRkpfpYufqRUujXHfBAhjYsX6c2u2R6Q1nVqA","DOTA","12701622.0000000000000000","0.0000000000000000","2023-12-26 17:37:30","2023-12-26 17:37:30"
"11mjW6d5wUMTBp2GvhGknaP91AYLAfm4KnfSKvRKbJymQ8J","DOTA","11764.0000000000000000","0.0000000000000000","2023-12-26 17:37:36","2023-12-26 17:37:36"
"11mkNeRM24kJXhsw4bQc5871BYyZVGhLsrUusF1eZpdCbVy","DOTA","2803048.0000000000000000","0.0000000000000000","2023-12-26 17:37:32","2023-12-26 17:37:32"
"11NBEdnhrnJnbDF8vth6h2Tb2pPn1ZHP4ZvQK3JSqPsmgu6","DOTA","110552878.0000000000000000","0.0000000000000000","2024-01-04 16:54:22","2024-01-27 12:05:46"
"11NEppRtWgJcbbryGkBXqUGV46EcvEbLvacvAttn9zCZJfi","DOTA","547535.0000000000000000","0.0000000000000000","2023-12-26 17:37:34","2023-12-26 17:37:34"
"11nNrUK2NwN1a6LHBLSWbEJTsZ153DhRoBDFrr8qGnfwJbi","DOTA","8818.0000000000000000","0.0000000000000000","2023-12-26 17:37:36","2023-12-26 17:37:36"
